Drug1,Drug2,Cell line,label
AZD6738,Capivasertib,RD,0
AZD6738,Capivasertib,RL95-2,0
AZD6738,Capivasertib,RMG-I,0
AZD6738,Capivasertib,RPMI-8226,0
AZD6738,Capivasertib,Raji,1
AZD6738,Capivasertib,SCC-4,0
AZD6738,Capivasertib,SK-CO-1,0
AZD6738,Capivasertib,SK-LMS-1,1
AZD6738,Capivasertib,SK-MEL-1,1
AZD6738,Capivasertib,SK-MEL-2,0
AZD6738,Capivasertib,SK-UT-1,0
AZD6738,Capivasertib,SNG-M,0
AZD6738,Capivasertib,SNU-1,1
AZD6738,Capivasertib,SNU-C1,0
AZD6738,Capivasertib,SR,1
AZD6738,Capivasertib,ST486,0
AZD6738,Capivasertib,SU-DHL-6,1
AZD6738,Capivasertib,SUP-B15,1
AZD6738,Capivasertib,SUP-M2,1
AZD6738,Capivasertib,SW837,0
AZD6738,Capivasertib,SW948,0
AZD6738,Capivasertib,SiHa,1
AZD6738,Capivasertib,TE-1,0
AZD6738,Capivasertib,TE-9,0
AZD6738,Capivasertib,TGBC11TKB,0
AZD6738,Capivasertib,UACC-257,1
AZD6738,Capivasertib,UACC-62,1
AZD6738,Capivasertib,UM-UC-3,1
AZD6738,Capivasertib,ZR-75-30,0
AZD6738,Carboplatin,769-P,0
AZD6738,Carboplatin,8305C,0
AZD6738,Carboplatin,AMO-1,1
AZD6738,Carboplatin,BFTC-905,1
AZD6738,Carboplatin,BL-41,0
AZD6738,Carboplatin,C32,0
AZD6738,Carboplatin,CAL-148,0
AZD6738,Carboplatin,CAL-54,0
AZD6738,Carboplatin,CAMA-1,0
AZD6738,Carboplatin,CCK-81,0
AZD6738,Carboplatin,CML-T1,0
AZD6738,Carboplatin,COR-L279,0
AZD6738,Carboplatin,COR-L88,0
AZD6738,Carboplatin,COR-L95,0
AZD6738,Carboplatin,DND-41,0
AZD6738,Carboplatin,DU-145,0
AZD6738,Carboplatin,ECC10,0
AZD6738,Carboplatin,EN,0
AZD6738,Carboplatin,ESS-1,1
AZD6738,Carboplatin,FU-OV-1,0
AZD6738,Carboplatin,GI-1,1
AZD6738,Carboplatin,H4,1
AZD6738,Carboplatin,HARA,0
AZD6738,Carboplatin,HCC1395,0
AZD6738,Carboplatin,HCC38,0
AZD6738,Carboplatin,HCC70,0
AZD6738,Carboplatin,HPAF-II,0
AZD6738,Carboplatin,HSC-2,1
AZD6738,Carboplatin,HT-1376,0
AZD6738,Carboplatin,IA-LM,0
AZD6738,Carboplatin,IGR-37,0
AZD6738,Carboplatin,IST-MES1,0
AZD6738,Carboplatin,K-562,0
AZD6738,Carboplatin,KALS-1,0
AZD6738,Carboplatin,KARPAS-299,0
AZD6738,Carboplatin,KELLY,0
AZD6738,Carboplatin,KMRC-1,0
AZD6738,Carboplatin,KNS-62,0
AZD6738,Carboplatin,KURAMOCHI,1
AZD6738,Carboplatin,KYM-1,1
AZD6738,Carboplatin,KYSE-270,1
AZD6738,Carboplatin,L-1236,0
AZD6738,Carboplatin,L-363,0
AZD6738,Carboplatin,L-540,0
AZD6738,Carboplatin,LK-2,0
AZD6738,Carboplatin,LoVo,0
AZD6738,Carboplatin,MDA-MB-231,0
AZD6738,Carboplatin,MDA-MB-468,0
AZD6738,Carboplatin,ME-1,0
AZD6738,Carboplatin,MEG-01,0
AZD6738,Carboplatin,MKN1,0
AZD6738,Carboplatin,MOLT-4,0
AZD6738,Carboplatin,MONO-MAC-6,0
AZD6738,Carboplatin,NALM-6,0
AZD6738,Carboplatin,NAMALWA,0
AZD6738,Carboplatin,NCI-H1299,0
AZD6738,Carboplatin,NCI-H1581,0
AZD6738,Carboplatin,NCI-H1648,0
AZD6738,Carboplatin,NCI-H1651,0
AZD6738,Carboplatin,NCI-H1755,0
AZD6738,Carboplatin,NCI-H1792,0
AZD6738,Carboplatin,NCI-H2009,0
AZD6738,Carboplatin,NCI-H2087,0
AZD6738,Carboplatin,NCI-H211,0
AZD6738,Carboplatin,NCI-H226,0
AZD6738,Carboplatin,NCI-H3122,0
AZD6738,Carboplatin,NCI-H358,0
AZD6738,Carboplatin,NCI-H441,0
AZD6738,Carboplatin,NCI-H69,0
AZD6738,Carboplatin,NCI-H727,0
AZD6738,Carboplatin,NCI-H810,0
AZD6738,Carboplatin,NCI-H929,0
AZD6738,Carboplatin,NCI-N87,0
AZD6738,Carboplatin,OCI-AML2,0
AZD6738,Carboplatin,OE33,0
AZD6738,Carboplatin,ONS-76,0
AZD6738,Carboplatin,OPM-2,0
AZD6738,Carboplatin,OVKATE,0
AZD6738,Carboplatin,PC-14,0
AZD6738,Carboplatin,PSN1,0
AZD6738,Carboplatin,RKO,0
AZD6738,Carboplatin,RMG-I,0
AZD6738,Carboplatin,RPMI-8402,0
AZD6738,Carboplatin,SCC-9,0
AZD6738,Carboplatin,SF539,0
AZD6738,Carboplatin,SH-4,0
AZD6738,Carboplatin,SK-HEP-1,0
AZD6738,Carboplatin,SK-LMS-1,0
AZD6738,Carboplatin,SK-MEL-1,0
AZD6738,Carboplatin,SK-N-AS,0
AZD6738,Carboplatin,SK-N-FI,0
AZD6738,Carboplatin,SK-N-SH,0
AZD6738,Carboplatin,SN12C,0
AZD6738,Carboplatin,SNG-M,0
AZD6738,Carboplatin,SNU-16,1
AZD6738,Carboplatin,SNU-449,0
AZD6738,Carboplatin,SNU-C1,0
AZD6738,Carboplatin,SR,0
AZD6738,Carboplatin,SUP-T1,0
AZD6738,Carboplatin,SW1116,0
AZD6738,Carboplatin,SW1463,0
AZD6738,Carboplatin,SW837,0
AZD6738,Carboplatin,SW948,0
AZD6738,Carboplatin,Saos-2,0
AZD6738,Carboplatin,TE-8,0
AZD6738,Carboplatin,TE-9,0
AZD6738,Carboplatin,TGBC11TKB,0
AZD6738,Carboplatin,UM-UC-3,0
AZD6738,Carboplatin,VCaP,0
AZD6738,Carboplatin,WM-115,0
AZD6738,Carboplatin,YH-13,0
AZD6738,Gemcitabine,8305C,1
AZD6738,Gemcitabine,ACHN,1
AZD6738,Gemcitabine,BxPC-3,1
AZD6738,Gemcitabine,C32,1
AZD6738,Gemcitabine,CAL-148,1
AZD6738,Gemcitabine,CAMA-1,1
AZD6738,Gemcitabine,CCK-81,1
AZD6738,Gemcitabine,CCRF-CEM,1
AZD6738,Gemcitabine,COR-L105,1
AZD6738,Gemcitabine,COR-L279,1
AZD6738,Gemcitabine,COR-L88,1
AZD6738,Gemcitabine,Caov-4,1
AZD6738,Gemcitabine,DND-41,1
AZD6738,Gemcitabine,DU-145,1
AZD6738,Gemcitabine,EFO-21,1
AZD6738,Gemcitabine,EN,1
AZD6738,Gemcitabine,ESS-1,1
AZD6738,Gemcitabine,GI-1,1
AZD6738,Gemcitabine,H4,1
AZD6738,Gemcitabine,HARA,1
AZD6738,Gemcitabine,HCC1395,1
AZD6738,Gemcitabine,HCC38,1
AZD6738,Gemcitabine,HCC70,1
AZD6738,Gemcitabine,HH,1
AZD6738,Gemcitabine,HOS,1
AZD6738,Gemcitabine,HPAF-II,1
AZD6738,Gemcitabine,HuCCT1,1
AZD6738,Gemcitabine,JHH-2,1
AZD6738,Gemcitabine,JHH-7,1
AZD6738,Gemcitabine,KARPAS-299,1
AZD6738,Gemcitabine,KARPAS-620,1
AZD6738,Gemcitabine,KMRC-1,1
AZD6738,Gemcitabine,KS-1,1
AZD6738,Gemcitabine,KURAMOCHI,1
AZD6738,Gemcitabine,KYM-1,1
AZD6738,Gemcitabine,L-1236,1
AZD6738,Gemcitabine,L-363,1
AZD6738,Gemcitabine,LAMA-84,1
AZD6738,Gemcitabine,MDA-MB-157,1
AZD6738,Gemcitabine,MDA-MB-231,1
AZD6738,Gemcitabine,MDA-MB-415,1
AZD6738,Gemcitabine,ME-1,1
AZD6738,Gemcitabine,MFE-280,1
AZD6738,Gemcitabine,MG-63,1
AZD6738,Gemcitabine,MOLT-4,1
AZD6738,Gemcitabine,MONO-MAC-6,1
AZD6738,Gemcitabine,MSTO-211H,1
AZD6738,Gemcitabine,NCI-H1299,1
AZD6738,Gemcitabine,NCI-H1355,1
AZD6738,Gemcitabine,NCI-H1435,1
AZD6738,Gemcitabine,NCI-H1651,1
AZD6738,Gemcitabine,NCI-H1755,1
AZD6738,Gemcitabine,NCI-H1792,1
AZD6738,Gemcitabine,NCI-H2066,0
AZD6738,Gemcitabine,NCI-H2085,1
AZD6738,Gemcitabine,NCI-H2087,1
AZD6738,Gemcitabine,NCI-H2342,1
AZD6738,Gemcitabine,NCI-H2452,1
AZD6738,Gemcitabine,NCI-H28,1
AZD6738,Gemcitabine,NCI-H441,1
AZD6738,Gemcitabine,NCI-H520,1
AZD6738,Gemcitabine,NCI-H522,1
AZD6738,Gemcitabine,NCI-H69,1
AZD6738,Gemcitabine,NCI-H727,1
AZD6738,Gemcitabine,NCI-H810,1
AZD6738,Gemcitabine,NOMO-1,1
AZD6738,Gemcitabine,OCI-AML2,1
AZD6738,Gemcitabine,ONS-76,0
AZD6738,Gemcitabine,PSN1,1
AZD6738,Gemcitabine,RCM-1,1
AZD6738,Gemcitabine,RKN,1
AZD6738,Gemcitabine,RT-112,1
AZD6738,Gemcitabine,SCC-4,1
AZD6738,Gemcitabine,SCC-9,1
AZD6738,Gemcitabine,SK-CO-1,1
AZD6738,Gemcitabine,SK-HEP-1,1
AZD6738,Gemcitabine,SK-LMS-1,1
AZD6738,Gemcitabine,SK-MEL-2,1
AZD6738,Gemcitabine,SK-MEL-24,1
AZD6738,Gemcitabine,SK-MM-2,1
AZD6738,Gemcitabine,SK-N-SH,1
AZD6738,Gemcitabine,SK-OV-3,1
AZD6738,Gemcitabine,SK-UT-1,1
AZD6738,Gemcitabine,SNU-387,1
AZD6738,Gemcitabine,SNU-423,1
AZD6738,Gemcitabine,SNU-449,1
AZD6738,Gemcitabine,SU-DHL-6,1
AZD6738,Gemcitabine,SUP-T1,1
AZD6738,Gemcitabine,SW1116,1
AZD6738,Gemcitabine,SW837,1
AZD6738,Gemcitabine,SW948,1
AZD6738,Gemcitabine,Saos-2,1
AZD6738,Gemcitabine,TE-8,1
AZD6738,Gemcitabine,TE-9,1
AZD6738,Gemcitabine,TT,1
AZD6738,Gemcitabine,UM-UC-3,1
AZD6738,Gemcitabine,VCaP,1
AZD6738,Gemcitabine,VMRC-RCZ,1
AZD6738,Gemcitabine,YAPC,1
AZD6738,Gemcitabine,YH-13,1
AZD6738,Gemcitabine,ZR-75-30,1
AZD6738,Olaparib,647-V,1
AZD6738,Olaparib,697,1
AZD6738,Olaparib,769-P,0
AZD6738,Olaparib,8305C,0
AZD6738,Olaparib,8505C,1
AZD6738,Olaparib,A172,0
AZD6738,Olaparib,A498,0
AZD6738,Olaparib,A549,1
AZD6738,Olaparib,ACHN,0
AZD6738,Olaparib,AMO-1,0
AZD6738,Olaparib,AU565,1
AZD6738,Olaparib,AsPC-1,0
AZD6738,Olaparib,BFTC-909,1
AZD6738,Olaparib,BHT-101,1
AZD6738,Olaparib,BL-41,0
AZD6738,Olaparib,BxPC-3,1
AZD6738,Olaparib,C2BBe1,1
AZD6738,Olaparib,C32,1
AZD6738,Olaparib,CAL-120,1
AZD6738,Olaparib,CAL-148,1
AZD6738,Olaparib,CAL-29,0
AZD6738,Olaparib,CAL-54,1
AZD6738,Olaparib,CAL-62,1
AZD6738,Olaparib,CAL-78,1
AZD6738,Olaparib,CCRF-CEM,1
AZD6738,Olaparib,CL-11,1
AZD6738,Olaparib,CML-T1,0
AZD6738,Olaparib,COR-L23,0
AZD6738,Olaparib,COR-L279,1
AZD6738,Olaparib,COR-L311,0
AZD6738,Olaparib,Calu-3,1
AZD6738,Olaparib,Calu-6,0
AZD6738,Olaparib,Caov-4,0
AZD6738,Olaparib,DEL,1
AZD6738,Olaparib,DK-MG,1
AZD6738,Olaparib,DND-41,0
AZD6738,Olaparib,EBC-1,0
AZD6738,Olaparib,ECC10,1
AZD6738,Olaparib,EFM-19,1
AZD6738,Olaparib,EJM,0
AZD6738,Olaparib,EKVX,1
AZD6738,Olaparib,EM-2,1
AZD6738,Olaparib,ESS-1,1
AZD6738,Olaparib,FTC-133,0
AZD6738,Olaparib,FU97,1
AZD6738,Olaparib,GA-10,0
AZD6738,Olaparib,GAMG,0
AZD6738,Olaparib,GB-1,1
AZD6738,Olaparib,GRANTA-519,0
AZD6738,Olaparib,H4,1
AZD6738,Olaparib,HARA,1
AZD6738,Olaparib,HCC1143,0
AZD6738,Olaparib,HCC1187,1
AZD6738,Olaparib,HCC1395,1
AZD6738,Olaparib,HCC1806,1
AZD6738,Olaparib,HCC1937,0
AZD6738,Olaparib,HCC1954,1
AZD6738,Olaparib,HCC70,1
AZD6738,Olaparib,HCT-116,1
AZD6738,Olaparib,HCT-15,1
AZD6738,Olaparib,HGC-27,1
AZD6738,Olaparib,HL-60,0
AZD6738,Olaparib,HOP-62,1
AZD6738,Olaparib,HPAC,1
AZD6738,Olaparib,HSC-2,1
AZD6738,Olaparib,HSC-3,1
AZD6738,Olaparib,HT-144,1
AZD6738,Olaparib,HT-29,1
AZD6738,Olaparib,HT55,1
AZD6738,Olaparib,HuH-7,1
AZD6738,Olaparib,IA-LM,1
AZD6738,Olaparib,IGR-1,1
AZD6738,Olaparib,J82,1
AZD6738,Olaparib,JHH-1,0
AZD6738,Olaparib,JHH-2,0
AZD6738,Olaparib,JIMT-1,0
AZD6738,Olaparib,JJN-3,0
AZD6738,Olaparib,JURL-MK1,0
AZD6738,Olaparib,K-562,0
AZD6738,Olaparib,KALS-1,1
AZD6738,Olaparib,KARPAS-422,0
AZD6738,Olaparib,KE-37,1
AZD6738,Olaparib,KELLY,1
AZD6738,Olaparib,KG-1,0
AZD6738,Olaparib,KM12,1
AZD6738,Olaparib,KMRC-1,1
AZD6738,Olaparib,KMS-12-BM,0
AZD6738,Olaparib,KP-2,1
AZD6738,Olaparib,KP-3,1
AZD6738,Olaparib,KP-N-YN,0
AZD6738,Olaparib,KU812,0
AZD6738,Olaparib,KYM-1,1
AZD6738,Olaparib,KYSE-140,0
AZD6738,Olaparib,KYSE-410,0
AZD6738,Olaparib,KYSE-450,1
AZD6738,Olaparib,KYSE-520,0
AZD6738,Olaparib,L-428,1
AZD6738,Olaparib,LAMA-84,1
AZD6738,Olaparib,LCLC-103H,1
AZD6738,Olaparib,LN-18,1
AZD6738,Olaparib,LN-229,0
AZD6738,Olaparib,LOU-NH91,1
AZD6738,Olaparib,MCF7,1
AZD6738,Olaparib,MDA-MB-157,0
AZD6738,Olaparib,MDA-MB-175-VII,1
AZD6738,Olaparib,MDA-MB-415,1
AZD6738,Olaparib,MDA-MB-453,0
AZD6738,Olaparib,MDST8,1
AZD6738,Olaparib,MES-SA,0
AZD6738,Olaparib,MFE-280,1
AZD6738,Olaparib,MFE-296,1
AZD6738,Olaparib,MOLM-13,0
AZD6738,Olaparib,MOLP-8,1
AZD6738,Olaparib,MOLT-13,1
AZD6738,Olaparib,MONO-MAC-6,0
AZD6738,Olaparib,MV-4-11,0
AZD6738,Olaparib,NALM-6,1
AZD6738,Olaparib,NCI-H1155,1
AZD6738,Olaparib,NCI-H1299,0
AZD6738,Olaparib,NCI-H1341,0
AZD6738,Olaparib,NCI-H1568,0
AZD6738,Olaparib,NCI-H1573,1
AZD6738,Olaparib,NCI-H1581,1
AZD6738,Olaparib,NCI-H1666,1
AZD6738,Olaparib,NCI-H1694,1
AZD6738,Olaparib,NCI-H1703,0
AZD6738,Olaparib,NCI-H1793,0
AZD6738,Olaparib,NCI-H1838,0
AZD6738,Olaparib,NCI-H1944,1
AZD6738,Olaparib,NCI-H2009,1
AZD6738,Olaparib,NCI-H2023,1
AZD6738,Olaparib,NCI-H2052,1
AZD6738,Olaparib,NCI-H209,0
AZD6738,Olaparib,NCI-H2122,0
AZD6738,Olaparib,NCI-H2170,0
AZD6738,Olaparib,NCI-H2347,0
AZD6738,Olaparib,NCI-H2405,1
AZD6738,Olaparib,NCI-H28,1
AZD6738,Olaparib,NCI-H358,0
AZD6738,Olaparib,NCI-H441,1
AZD6738,Olaparib,NCI-H446,1
AZD6738,Olaparib,NCI-H524,1
AZD6738,Olaparib,NCI-H596,0
AZD6738,Olaparib,NCI-H650,0
AZD6738,Olaparib,NCI-H747,1
AZD6738,Olaparib,NCI-H929,0
AZD6738,Olaparib,NCI-N87,1
AZD6738,Olaparib,OCI-AML2,1
AZD6738,Olaparib,OCI-AML5,0
AZD6738,Olaparib,OCI-M1,0
AZD6738,Olaparib,OE33,0
AZD6738,Olaparib,ONS-76,0
AZD6738,Olaparib,OPM-2,0
AZD6738,Olaparib,OVCAR-4,1
AZD6738,Olaparib,OVCAR-5,0
AZD6738,Olaparib,OVCAR-8,1
AZD6738,Olaparib,OVTOKO,1
AZD6738,Olaparib,PA-TU-8902,0
AZD6738,Olaparib,PA-TU-8988T,1
AZD6738,Olaparib,RCM-1,0
AZD6738,Olaparib,RD,1
AZD6738,Olaparib,RERF-GC-1B,0
AZD6738,Olaparib,RH-18,1
AZD6738,Olaparib,RH-41,0
AZD6738,Olaparib,RKO,1
AZD6738,Olaparib,RPMI-7951,1
AZD6738,Olaparib,RPMI-8226,0
AZD6738,Olaparib,RPMI-8402,1
AZD6738,Olaparib,RVH-421,0
AZD6738,Olaparib,Raji,0
AZD6738,Olaparib,SBC-5,1
AZD6738,Olaparib,SCC-9,1
AZD6738,Olaparib,SF268,1
AZD6738,Olaparib,SH-4,1
AZD6738,Olaparib,SJSA-1,0
AZD6738,Olaparib,SK-CO-1,1
AZD6738,Olaparib,SK-ES-1,1
AZD6738,Olaparib,SK-MES-1,0
AZD6738,Olaparib,SK-N-AS,1
AZD6738,Olaparib,SK-N-FI,0
AZD6738,Olaparib,SN12C,0
AZD6738,Olaparib,SNG-M,1
AZD6738,Olaparib,SNU-1,0
AZD6738,Olaparib,SNU-449,1
AZD6738,Olaparib,SNU-5,0
AZD6738,Olaparib,SNU-C1,0
AZD6738,Olaparib,SU-DHL-10,0
AZD6738,Olaparib,SU-DHL-5,1
AZD6738,Olaparib,SU-DHL-6,0
AZD6738,Olaparib,SUP-B15,0
AZD6738,Olaparib,SUP-M2,1
AZD6738,Olaparib,SW1116,0
AZD6738,Olaparib,SW48,0
AZD6738,Olaparib,SW620,1
AZD6738,Olaparib,SW837,1
AZD6738,Olaparib,T84,0
AZD6738,Olaparib,TC-71,0
AZD6738,Olaparib,TCCSUP,1
AZD6738,Olaparib,TE-4,1
AZD6738,Olaparib,TE-5,0
AZD6738,Olaparib,TE-6,0
AZD6738,Olaparib,TOV-21G,1
AZD6738,Olaparib,TT,1
AZD6738,Olaparib,TT2609-C02,1
AZD6738,Olaparib,UACC-62,1
AZD6738,Olaparib,UACC-812,0
AZD6738,Olaparib,UM-UC-3,1
AZD6738,Olaparib,WSU-DLCL2,0
AZD6738,Olaparib,YH-13,1
AZD6738,Olaparib,ZR-75-30,0
AZD6738,Prexasertib,697,1
AZD6738,Prexasertib,769-P,1
AZD6738,Prexasertib,A172,1
AZD6738,Prexasertib,ACHN,0
AZD6738,Prexasertib,AGS,1
AZD6738,Prexasertib,AU565,0
AZD6738,Prexasertib,BFTC-905,1
AZD6738,Prexasertib,BFTC-909,1
AZD6738,Prexasertib,BHT-101,1
AZD6738,Prexasertib,BV-173,0
AZD6738,Prexasertib,BxPC-3,0
AZD6738,Prexasertib,C2BBe1,1
AZD6738,Prexasertib,CADO-ES1,0
AZD6738,Prexasertib,CAL-120,1
AZD6738,Prexasertib,CAL-148,1
AZD6738,Prexasertib,CAL-54,0
AZD6738,Prexasertib,CAL-62,1
AZD6738,Prexasertib,CAL-85-1,1
AZD6738,Prexasertib,CML-T1,0
AZD6738,Prexasertib,COLO-678,0
AZD6738,Prexasertib,COLO-679,0
AZD6738,Prexasertib,COR-L311,0
AZD6738,Prexasertib,COR-L95,1
AZD6738,Prexasertib,CW-2,1
AZD6738,Prexasertib,Caov-4,1
AZD6738,Prexasertib,DB,0
AZD6738,Prexasertib,DEL,1
AZD6738,Prexasertib,DU-145,0
AZD6738,Prexasertib,Daoy,1
AZD6738,Prexasertib,Daudi,0
AZD6738,Prexasertib,EFM-19,0
AZD6738,Prexasertib,EFM-192A,1
AZD6738,Prexasertib,EJM,0
AZD6738,Prexasertib,EPLC-272H,0
AZD6738,Prexasertib,ESS-1,1
AZD6738,Prexasertib,FTC-133,1
AZD6738,Prexasertib,G-401,1
AZD6738,Prexasertib,GAMG,1
AZD6738,Prexasertib,GCIY,1
AZD6738,Prexasertib,HCC-15,1
AZD6738,Prexasertib,HCC-78,1
AZD6738,Prexasertib,HCC1187,1
AZD6738,Prexasertib,HCC1806,0
AZD6738,Prexasertib,HCC1954,1
AZD6738,Prexasertib,HCT-116,1
AZD6738,Prexasertib,HDQ-P1,1
AZD6738,Prexasertib,HGC-27,0
AZD6738,Prexasertib,HL-60,0
AZD6738,Prexasertib,HSC-2,1
AZD6738,Prexasertib,HSC-3,1
AZD6738,Prexasertib,HSC-4,1
AZD6738,Prexasertib,HT55,1
AZD6738,Prexasertib,HeLa,1
AZD6738,Prexasertib,HuH-7,1
AZD6738,Prexasertib,IST-MES1,1
AZD6738,Prexasertib,JHH-1,1
AZD6738,Prexasertib,JHH-4,1
AZD6738,Prexasertib,JIMT-1,1
AZD6738,Prexasertib,JJN-3,0
AZD6738,Prexasertib,JURL-MK1,1
AZD6738,Prexasertib,KARPAS-422,0
AZD6738,Prexasertib,KARPAS-620,0
AZD6738,Prexasertib,KCL-22,0
AZD6738,Prexasertib,KG-1,0
AZD6738,Prexasertib,KM-H2,0
AZD6738,Prexasertib,KM12,0
AZD6738,Prexasertib,KNS-62,1
AZD6738,Prexasertib,KOPN-8,0
AZD6738,Prexasertib,KP-2,0
AZD6738,Prexasertib,KURAMOCHI,0
AZD6738,Prexasertib,KYSE-150,0
AZD6738,Prexasertib,KYSE-180,0
AZD6738,Prexasertib,KYSE-520,0
AZD6738,Prexasertib,KYSE-70,1
AZD6738,Prexasertib,L-428,0
AZD6738,Prexasertib,LOU-NH91,1
AZD6738,Prexasertib,MCF7,1
AZD6738,Prexasertib,MDA-MB-231,1
AZD6738,Prexasertib,MEG-01,0
AZD6738,Prexasertib,MES-SA,0
AZD6738,Prexasertib,MFE-280,0
AZD6738,Prexasertib,MHH-ES-1,1
AZD6738,Prexasertib,MOLP-8,0
AZD6738,Prexasertib,MOLT-13,1
AZD6738,Prexasertib,MONO-MAC-6,1
AZD6738,Prexasertib,MV-4-11,0
AZD6738,Prexasertib,NALM-6,0
AZD6738,Prexasertib,NCI-H1341,0
AZD6738,Prexasertib,NCI-H1355,1
AZD6738,Prexasertib,NCI-H1435,1
AZD6738,Prexasertib,NCI-H1573,1
AZD6738,Prexasertib,NCI-H1581,1
AZD6738,Prexasertib,NCI-H1623,0
AZD6738,Prexasertib,NCI-H1693,1
AZD6738,Prexasertib,NCI-H1694,0
AZD6738,Prexasertib,NCI-H1703,1
AZD6738,Prexasertib,NCI-H1838,0
AZD6738,Prexasertib,NCI-H1876,1
AZD6738,Prexasertib,NCI-H1944,1
AZD6738,Prexasertib,NCI-H2023,1
AZD6738,Prexasertib,NCI-H2087,1
AZD6738,Prexasertib,NCI-H2122,0
AZD6738,Prexasertib,NCI-H23,0
AZD6738,Prexasertib,NCI-H2342,1
AZD6738,Prexasertib,NCI-H2347,0
AZD6738,Prexasertib,NCI-H441,1
AZD6738,Prexasertib,NCI-H446,1
AZD6738,Prexasertib,NCI-H522,1
AZD6738,Prexasertib,NCI-H650,0
AZD6738,Prexasertib,NCI-H661,0
AZD6738,Prexasertib,NCI-H716,0
AZD6738,Prexasertib,NMC-G1,1
AZD6738,Prexasertib,OCI-M1,0
AZD6738,Prexasertib,OCUM-1,0
AZD6738,Prexasertib,OPM-2,0
AZD6738,Prexasertib,OS-RC-2,1
AZD6738,Prexasertib,OVCAR-3,1
AZD6738,Prexasertib,OVTOKO,1
AZD6738,Prexasertib,PA-TU-8902,1
AZD6738,Prexasertib,PA-TU-8988T,1
AZD6738,Prexasertib,PSN1,1
AZD6738,Prexasertib,RCC10RGB,1
AZD6738,Prexasertib,RD,1
AZD6738,Prexasertib,RH-18,1
AZD6738,Prexasertib,RH-41,0
AZD6738,Prexasertib,RMG-I,1
AZD6738,Prexasertib,RT-112,1
AZD6738,Prexasertib,RT4,1
AZD6738,Prexasertib,Raji,0
AZD6738,Prexasertib,SH-4,0
AZD6738,Prexasertib,SHP-77,1
AZD6738,Prexasertib,SJSA-1,1
AZD6738,Prexasertib,SK-N-DZ,1
AZD6738,Prexasertib,SK-N-FI,1
AZD6738,Prexasertib,SN12C,1
AZD6738,Prexasertib,SNU-16,1
AZD6738,Prexasertib,SNU-175,1
AZD6738,Prexasertib,SNU-387,1
AZD6738,Prexasertib,SNU-449,1
AZD6738,Prexasertib,SNU-5,0
AZD6738,Prexasertib,SNU-61,0
AZD6738,Prexasertib,SU-DHL-8,0
AZD6738,Prexasertib,SUP-B15,0
AZD6738,Prexasertib,SW1116,1
AZD6738,Prexasertib,SW48,1
AZD6738,Prexasertib,SW620,1
AZD6738,Prexasertib,SW837,1
AZD6738,Prexasertib,SiHa,1
AZD6738,Prexasertib,T98G,1
AZD6738,Prexasertib,TE-1,0
AZD6738,Prexasertib,TE-5,1
AZD6738,Prexasertib,TE-6,1
AZD6738,Prexasertib,TE-9,0
AZD6738,Prexasertib,UACC-257,1
AZD6738,Prexasertib,UACC-812,1
AZD6738,Prexasertib,UM-UC-3,1
AZD6738,Prexasertib,WSU-DLCL2,1
AZD6738,Prexasertib,YAPC,1
AZD6738,Prexasertib,huH-1,0
AZD6738,Selumetinib,647-V,1
AZD6738,Selumetinib,697,1
AZD6738,Selumetinib,786-0,0
AZD6738,Selumetinib,A2058,1
AZD6738,Selumetinib,A2780,1
AZD6738,Selumetinib,AGS,1
AZD6738,Selumetinib,AMO-1,0
AZD6738,Selumetinib,AsPC-1,1
AZD6738,Selumetinib,BL-41,0
AZD6738,Selumetinib,BT-549,0
AZD6738,Selumetinib,C32,1
AZD6738,Selumetinib,CA46,0
AZD6738,Selumetinib,CAL-29,1
AZD6738,Selumetinib,CAL-33,1
AZD6738,Selumetinib,CAL-51,1
AZD6738,Selumetinib,CAL-85-1,1
AZD6738,Selumetinib,CAMA-1,0
AZD6738,Selumetinib,CCK-81,1
AZD6738,Selumetinib,CL-11,1
AZD6738,Selumetinib,CML-T1,0
AZD6738,Selumetinib,COLO-678,1
AZD6738,Selumetinib,COR-L279,0
AZD6738,Selumetinib,COR-L311,0
AZD6738,Selumetinib,COR-L95,0
AZD6738,Selumetinib,DAN-G,1
AZD6738,Selumetinib,DB,0
AZD6738,Selumetinib,DBTRG-05MG,1
AZD6738,Selumetinib,DND-41,0
AZD6738,Selumetinib,DU-145,0
AZD6738,Selumetinib,Daudi,1
AZD6738,Selumetinib,EFM-19,0
AZD6738,Selumetinib,EFM-192A,0
AZD6738,Selumetinib,EJM,0
AZD6738,Selumetinib,ES-2,1
AZD6738,Selumetinib,ESS-1,1
AZD6738,Selumetinib,FTC-133,0
AZD6738,Selumetinib,G-401,1
AZD6738,Selumetinib,G-402,0
AZD6738,Selumetinib,GAMG,0
AZD6738,Selumetinib,GDM-1,1
AZD6738,Selumetinib,GI-1,0
AZD6738,Selumetinib,GRANTA-519,1
AZD6738,Selumetinib,HCC1187,0
AZD6738,Selumetinib,HCC1419,0
AZD6738,Selumetinib,HCC1428,0
AZD6738,Selumetinib,HCC1937,1
AZD6738,Selumetinib,HCC1954,0
AZD6738,Selumetinib,HCC2157,1
AZD6738,Selumetinib,HDLM-2,0
AZD6738,Selumetinib,HDQ-P1,1
AZD6738,Selumetinib,HGC-27,0
AZD6738,Selumetinib,HPAF-II,1
AZD6738,Selumetinib,HSC-2,0
