DrugName,CIDs,smiles
LLL-12,46911017,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C(=CC=C3)S(=O)(=O)N
LLY-507,91623361,CC1=CN(C2=CC=CC=C12)CCN3CCN(CC3)C4=CC=CC=C4C5=CC(=CC(=C5)C#N)C(=O)NCCCN6CCCC6
LOMEFLOXACIN HCL,68624,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl
LOMEGUATRIB,3025944,C1=C(SC=C1Br)COC2=NC(=NC3=C2NC=N3)N
LOMERIZINE HCL,122125,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC.Cl.Cl
LOMUSTINE,3950,C1CCC(CC1)NC(=O)N(CCCl)N=O
LONAFARNIB,148195,C1CN(CCC1CC(=O)N2CCC(CC2)[C@@H]3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4Br)Cl)C(=O)N
LOPERAMIDE,3955,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
LOPERAMIDE HCL,71420,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl
LOPINAVIR,92727,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O
LORNOXICAM,54690031,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3
LOSARTAN POTASSIUM (DUP 753),9847164,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl.[K]
LOTEPREDNOL ETABONATE,444025,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl
LOVASTATIN,53232,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
LOXAPINE SUCCINATE,71399,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O
LRRK2-IN-1,46843906,CN1CCN(CC1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)NC4=NC=C5C(=N4)N(C6=CC=CC=C6C(=O)N5C)C)OC
LUBIPROSTONE,157920,CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@@H]2CCCCCCC(=O)O)O)(F)F
LUCANTHONE,10180,CCN(CC)CCNC1=C2C(=C(C=C1)C)SC3=CC=CC=C3C2=O
LULICONAZOLE,3003141,C1[C@H](S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=C(C=C(C=C3)Cl)Cl
LUMEFANTRINE,6437380,CCCCN(CCCC)CC(C1=CC(=CC\2=C1C3=C(/C2=C/C4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O
LUTEOLIN,5280445,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
LY 2365109 HYDROCHLORIDE,56972229,CC(C)(C)C1=C(C=CC(=C1)C2=CC3=C(C=C2)OCO3)OCCN(C)CC(=O)O.Cl
LY-2090314,10029385,C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7
LY-2109761,11655119,C1CC2=C(C(=NN2C1)C3=CC=CC=N3)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6
LY-2228820,11539025,CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N
LY-2365109 hydrochloride,11552757,CC(C)(C)C1=C(C=CC(=C1)C2=CC3=C(C=C2)OCO3)OCCN(C)CC(=O)O
LY-2608204,46832368,C1CCC(CC1)[C@@H]2C[C@@]2(C3=CC=C(C=C3)S(=O)(=O)C4CC4)C(=O)NC5=NC=C(S5)SCCN6CCCC6
LY-2811376,44251605,C[C@]1(CCSC(=N1)N)C2=C(C=C(C(=C2)C3=CN=CN=C3)F)F
LY-2874455,46944259,C[C@H](C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3/C=C/C4=CN(N=C4)CCO
LY-2886721,49837968,C1[C@H]2CSC(=N[C@]2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)F)F)N
LY-294002,3973,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
LY-3009120,71721540,CC1=CC(=C(C=C1C2=C(N=C3C(=C2)C=NC(=N3)NC)C)NC(=O)NCCC(C)(C)C)F
LY-3023414,57519748,C[C@@H](CN1C2=C3C=C(C=CC3=NC=C2N(C1=O)C)C4=CC(=CN=C4)C(C)(C)O)OC
LY-3214996,121408882,CC1(C2=C(C=C(S2)C3=NC(=NC=C3)NC4=CC=NN4C)C(=O)N1CCN5CCOCC5)C
LY-411575,10435235,C[C@@H](C(=O)N[C@H]1C2=CC=CC=C2C3=CC=CC=C3N(C1=O)C)NC(=O)[C@H](C4=CC(=CC(=C4)F)F)O
LY2228820,11570805,CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N.CS(=O)(=O)O.CS(=O)(=O)O
LY2603618,11955855,CC1=CC(=C(C=C1Br)NC(=O)NC2=NC=C(N=C2)C)OC[C@@H]3CNCCO3
LY2940680,49848070,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F
LY364947,447966,C1=CC=C2C(=C1)C(=CC=N2)C3=C(NN=C3)C4=CC=CC=N4
Lactulose,11333,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O
Lappaconitine,441743,CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@H](C31)[C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@]5([C@H]6OC)O)OC)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C
Laropiprant,9867642,CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CC[C@@H]3CC(=O)O)CC4=CC=C(C=C4)Cl)F
Larotrectinib,46188928,C1C[C@@H](N(C1)C2=NC3=C(C=NN3C=C2)NC(=O)N4CC[C@@H](C4)O)C5=C(C=CC(=C5)F)F
Lemborexant,56944144,CC1=NC(=NC=C1OC[C@]2(C[C@H]2C(=O)NC3=NC=C(C=C3)F)C4=CC(=CC=C4)F)C
Leptomycin B,6917907,CC/C(=C/[C@H](C)C/C=C/C(=C/[C@@H](C)C(=O)[C@@H](C)[C@@H]([C@@H](C)C/C(=C/C(=O)O)/C)O)/C)/C=C/[C@H]1[C@H](C=CC(=O)O1)C
Lestaurtinib,126565,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O
Liarozole,60652,C1=CC(=CC(=C1)Cl)C(C2=CC3=C(C=C2)N=CN3)N4C=CN=C4
Lidoflazine,3926,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
Lificiguat,5712,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)C4=CC=C(O4)CO
Linopirdine,3932,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5
Linsitinib,11640390,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
Litronesib,25167017,CCNCCS(=O)(=O)NC[C@@]1(N(N=C(S1)NC(=O)C(C)(C)C)C(=O)C(C)(C)C)C2=CC=CC=C2
Lonidamine,39562,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O
Lorlatinib,71731823,C[C@@H]1C2=C(C=CC(=C2)F)C(=O)N(CC3=NN(C(=C3C4=CC(=C(N=C4)N)O1)C#N)C)C
Lumacaftor,16678941,CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O
Lupeol,259846,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C
Lurbinectedin,57327016,CC1=CC2=C([C@@H]3[C@@H]4[C@H]5C6=C(C(=C7C(=C6[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)C9=C(CCN8)C2=C(N9)C=CC(=C2)OC)OCO7)C)OC(=O)C)C(=C1OC)O
M-344,3994,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO
M2698,89808643,C1CN(C1)C[C@H](C2=CC(=C(C=C2)Cl)C(F)(F)F)NC3=NC=NC4=C3C=CC=C4C(=O)N
MAGNOLOL,72300,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O
MALOTILATE,4006,CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C
MANIDIPINE,4008,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
MANIDIPINE 2HCL,150762,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC.Cl.Cl
MAPROTILINE,4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
MAPROTILINE HCL,71478,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24.Cl
MARAVIROC,3002977,CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C
MARBOFLOXACIN,60651,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F
MARIZOMIB,11347535,C[C@]12[C@H](C(=O)N[C@]1(C(=O)O2)[C@H]([C@H]3CCCC=C3)O)CCCl
MASITINIB (AB1010),10074640,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5
MCOPPB,24800108,CC1(CCCCCCC1)N2CCC(CC2)N3C4=CC=CC=C4N=C3[C@@H]5CCCNC5
MDIVI-1,3825829,COC1=C(C=C(C(=C1)N2C(=O)C3=CC=CC=C3NC2=S)Cl)Cl
MEBENDAZOLE,4030,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3
MEBUTAMATE,6151,CCC(C)C(C)(COC(=O)N)COC(=O)N
MECAMYLAMINE,4032,CC1(C2CCC(C2)C1(C)NC)C
MECARBINATE,616236,CCOC(=O)C1=C(N(C2=C1C=C(C=C2)O)C)C
MECHLORETHAMINE HYDROCHLORIDE,5935,CN(CCCl)CCCl.Cl
MECLINERTANT,119192,COC1=C(C(=CC=C1)OC)C2=CC(=NN2C3=C4C=CC(=CC4=NC=C3)Cl)C(=O)NC5(C6CC7CC(C6)CC5C7)C(=O)O
MECLIZINE 2HCL,64713,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.Cl.Cl
MECLOFENAMIC ACID,4037,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl
MEDETOMIDINE HCL,68601,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C.Cl
MEDROXYPROGESTERONE ACETATE,6279,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C
MEFENAMIC ACID,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
MEFLOQUINE,40692,C1CCN[C@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
MEGESTROL ACETATE,11683,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C
MEGLUMINE,8567,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O
MEK inhibitor,135742497,CNC(=O)C1=CC2=C(C=C1)C(=C(N2)O)C(=NC3=CC=CC(=C3)CN(C)C)C4=CC=CC=C4
MELATONIN,896,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
MELOXICAM,54677470,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
MELPHALAN,460612,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl
MELPHALAN HYDROCHLORIDE,9927978,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl.Cl
MEMANTINE,4054,CC12CC3CC(C1)(CC(C3)(C2)N)C
MEMANTINE HCL,181458,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl
MENADIONE,4055,CC1=CC(=O)C2=CC=CC=C2C1=O
MEPENZOLATE BROMIDE,6461,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-]
MEPHENYTOIN,4060,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
MEPIROXOL,71668,C1=CC(=C[N+](=C1)[O-])CO
MEPREDNISONE,5284587,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3C(=O)C[C@@]2([C@]1(C(=O)CO)O)C)C
MEPTAZINOL HCL,65483,CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O.Cl
MEQUINOL,9015,COC1=CC=C(C=C1)O
MEROPENEM,441130,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O
MESALAZINE,4075,C1=CC(=C(C=C1N)C(=O)O)O
MESNA,23662354,C(CS(=O)(=O)[O-])S.[Na+]
MESTRANOL,6291,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC
METAXALONE,15459,CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C
METFORMIN,4091,CN(C)C(=N)N=C(N)N
METHAZOLAMIDE,4100,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C
METHENAMINE,4101,C1N2CN3CN1CN(C2)C3
METHOCARBAMOL,4107,COC1=CC=CC=C1OCC(COC(=O)N)O
METHOTREXATE,126941,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
METHOXSALEN,4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
METHSCOPOLAMINE,71183,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C
METHYCLOTHIAZIDE,4121,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl
METHYLDOPA,38853,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N
METHYLERGONOVINE,8226,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
METHYLHYDANTOIN-5-(D),1615267,C[C@@H]1C(=O)NC(=O)N1
METHYLPREDNISOLONE,6741,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
METHYLTHIOURACIL,667493,CC1=CC(=O)NC(=S)N1
METICRANE,4165,CC1=CC2=C(C=C1S(=O)(=O)N)S(=O)(=O)CCC2
METOLAZONE,4170,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
METOPROLOL TARTRATE,441308,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
METRONIDAZOLE,4173,CC1=NC=C(N1CCO)[N+](=O)[O-]
METYROSINE,441350,C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N
MEVASTATIN,64715,CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O
MEXILETINE HCL,21467,CC1=C(C(=CC=C1)C)OCC(C)N.Cl
MEZLOCILLIN SODIUM,23685177,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)[O-])C.[Na+]
MG 149,49864204,CCCCCCCC1=CC=C(C=C1)CCC2=C(C(=CC=C2)O)C(=O)O
MG-115,9868928,CCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1
MG-132,462382,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1
MGCD-265,24901704,CN1C=C(N=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=CC=C5)F
MI-2,54765302,CCCC1=CC2=C(N=CN=C2S1)N3CCN(CC3)C4=NCC(S4)(C)C
MI-503,91667931,CC1=C(C=CC2=C1C=C(N2CC3=CNN=C3)C#N)CN4CCC(CC4)NC5=C6C=C(SC6=NC=N5)CC(F)(F)F
MI-538,117636625,C1CN(CCC1NC2=C3C=C(SC3=NC=N2)CC(F)(F)F)CC4=C(C=C5C(=C4)C=C(N5CC6=CNN=C6)C#N)O
MICONAZOLE,4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
MICONAZOLE NITRATE,68553,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-]
MIDOSTAURIN,9829523,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC
MIGLITOL,441314,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O
MIGLUSTAT,51634,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O
MILCICLIB (PHA-848125),16718576,CC1(CC2=CN=C(N=C2C3=C1C(=NN3C)C(=O)NC)NC4=CC=C(C=C4)N5CCN(CC5)C)C
MILNACIPRAN HCL,163701,CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C2=CC=CC=C2.Cl
MILRINONE,4197,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
MINOXIDIL,4201,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
MIR96-IN-1,72699186,CC(C)(C)C1=CC(=CC(=C1OCCCC(=O)NCCCN=[N+]=[N-])C(C)(C)C)C2=NC3=C(N2)C=C(C=C3)N4CCN(CC4)C
MIRABEGRON,9865528,C1=CC=C(C=C1)[C@H](CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O
MIRTAZAPINE,4205,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
MITOMYCINE,231224,CC1=C(C(=O)C2=C(C1=O)N3C[C@@H]4[C@H]([C@]3([C@H]2COC(=O)N)OC)N4)N
MITOTANE,4211,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
MITOXANTRONE,4212,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
MITOXANTRONE HCL,51082,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl
MK-0354,11159621,C1CC2=C(C1)NN=C2C3=NNN=N3
MK-0557,11491176,C1CC2(CCC1C(=O)NC3=NN(C=C3)C4=CC=CC=C4F)C5=C(C=CN=C5)C(=O)O2
MK-0752,9803433,C1CC(CCC1CCC(=O)O)(C2=C(C=CC(=C2)F)F)S(=O)(=O)C3=CC=C(C=C3)Cl
MK-2048,54698642,CCN1C[C@@H](N2C3=C(C(=C2C1=O)O)C(=O)N(N=C3C(=O)NC)CC4=CC(=C(C=C4)F)Cl)C
MK-2206,24964624,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N
MK-2206 2HCL,46930998,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N.Cl.Cl
MK-2461,44137946,CN1C=C(C=N1)C2=CC3=C(C=CC4=C(C3=O)C=C(C=C4)NS(=O)(=O)N(C)C[C@@H]5COCCO5)N=C2
MK-2866 (GTX-024),11326715,C[C@](COC1=CC=C(C=C1)C#N)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
MK-3207,25019940,C1CCC2(C1)C(=O)N([C@@H](CN2)C3=CC(=CC(=C3)F)F)CC(=O)NC4=CC5=C(C[C@@]6(C5)C7=C(NC6=O)N=CC=C7)C=C4
MK-4101,16222379,CN1C(=NN=C1C23CCC(CC2)(CC3)C4=NOC(=N4)C5CC(C5)(F)F)C6=CC=CC=C6C(F)(F)F
MK-4541,59691338,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2NC(=O)OCC(F)(F)F)CC[C@@H]4[C@@]3(C=CC(=O)N4C)C
MK-4815,10354063,CC(C)(C)C1=CC(=C(C(=C1)O)CN)C(C)(C)C
MK-4827,24958200,C1C[C@H](CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N
MK-5108,24748204,C1CC(CCC1OC2=C(C(=CC=C2)Cl)F)(CC3=NC(=CC=C3)NC4=NC=CS4)C(=O)O
MK-8245,24988881,C1CN(CCC1OC2=C(C=CC(=C2)F)Br)C3=NOC(=C3)C4=NN(N=N4)CC(=O)O
MK-8669,11520894,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OP(=O)(C)C)C)/C)O)OC)C)C)/C)OC
MK-8745,11676373,C1CN(CCN1CC2=NC(=CC=C2)NC3=NC=CS3)C(=O)C4=C(C(=CC=C4)Cl)F
MK591,23672584,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)[O-].[Na+]
MKC-1,5327686,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)[N+](=O)[O-])C
MKC-3946,59599728,CN1CCN(CC1)C(=O)C2=CC=C(S2)C3=CC4=C(C=C3)C(=C(C=C4)O)C=O
ML-119,1357397,C1=CC=C(C(=C1)C2=CC=C(O2)/C=C\3/C(=O)N4C5=C(C=C(C=N5)Br)N=C4S3)C(=O)O
ML-141,2950007,COC1=CC=C(C=C1)C2CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=CC=C4
ML-323,60167849,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C
ML-327,60167648,C1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCNC(=O)C3=CC=CNC3=O
ML-364,70789348,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(F)(F)F)C(=O)NC3=NC(=CS3)C4=CC=CC=C4
ML-7,4216,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I
ML133 HCL,44247466,COC1=CC=C(C=C1)CNCC2=CC=CC3=CC=CC=C32.Cl
ML161,1048267,CCCC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2Br
ML216,49852229,C1=CC(=C(C=C1NC(=O)NC2=NN=C(S2)C3=CC=NC=C3)C(F)(F)F)F
ML238,49849912,C[C@H]1CCCCO[C@H]([C@@H](CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)NC3=CC=CC=C3)[C@@H](C)CN(C)C)C)CN(C)S(=O)(=O)C4=CC=C(C=C4)F
ML264,51003603,CN(C1CCS(=O)(=O)CC1)C(=O)CNC(=O)/C=C/C2=CC(=CC=C2)Cl
ML324,44143209,CN(C)CCCNC(=O)C1=CC=C(C=C1)C2=CC(=C3C(=C2)C=CC=N3)O
MLN-120B,9929127,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4
MLN-8054,11712649,C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)C(=N1)C4=C(C=CC=C4F)F)NC5=CC=C(C=C5)C(=O)O
MLS003678589,50985821,C1CC(CCC1N2C=NC3=C(C2=N)C(=C(N3CC4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6)O
MOCETINOSTAT (MGCD0103),9865515,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC3=NC=CC(=N3)C4=CN=CC=C4
MOCLOBEMIDE (RO 111163),4235,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl
MOEXIPRIL HCL,54889,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC(=C(C=C3C[C@H]2C(=O)O)OC)OC.Cl
MOMETASONE FUROATE,441336,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C
MONOBENZONE,7638,C1=CC=C(C=C1)COC2=CC=C(C=C2)O
MONTELUKAST SODIUM,23663996,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)[O-])O.[Na+]
MORIN HYDRATE,16219651,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O.O
MOSAPRIDE CITRATE,119583,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
MOTESANIB,11667893,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
MOTESANIB DIPHOSPHATE (AMG-706),16097729,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C.OP(=O)(O)O.OP(=O)(O)O
